"resp.id","domanda","profilo","n_film","tipo_film","h","qual_stream","qual_cine","prezzo","scelta","professione","sesso","et√."
42,373,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Lavoratore Autonomo","M","22-25"
42,373,2,7,"Commerciali","21-24","FullHD","Standard",80,1,"Lavoratore Autonomo","M","22-25"
42,373,3,7,"Indipendenti","21-24","FullHD","3D",40,0,"Lavoratore Autonomo","M","22-25"
42,374,1,7,"Commerciali","21-24","4K","Standard",80,1,"Lavoratore Autonomo","M","22-25"
42,374,2,10,"Indipendenti","9-13","FullHD","IMAX",40,0,"Lavoratore Autonomo","M","22-25"
42,374,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Lavoratore Autonomo","M","22-25"
42,375,1,10,"Animazione","21-24","FullHD","3D",80,0,"Lavoratore Autonomo","M","22-25"
42,375,2,10,"Animazione","9-13","4K","Standard",60,0,"Lavoratore Autonomo","M","22-25"
42,375,3,7,"Animazione","15-19","FullHD","Standard",40,1,"Lavoratore Autonomo","M","22-25"
42,376,1,10,"Animazione","9-13","FullHD","Standard",60,1,"Lavoratore Autonomo","M","22-25"
42,376,2,10,"Commerciali","15-19","FullHD","3D",40,0,"Lavoratore Autonomo","M","22-25"
42,376,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Lavoratore Autonomo","M","22-25"
42,377,1,10,"Commerciali","15-19","4K","3D",40,0,"Lavoratore Autonomo","M","22-25"
42,377,2,4,"Indipendenti","21-24","FullHD","Standard",60,1,"Lavoratore Autonomo","M","22-25"
42,377,3,7,"Commerciali","9-13","4K","3D",60,0,"Lavoratore Autonomo","M","22-25"
42,378,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Lavoratore Autonomo","M","22-25"
42,378,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Lavoratore Autonomo","M","22-25"
42,378,3,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Autonomo","M","22-25"
43,379,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Lavoratore Autonomo","M","22-25"
43,379,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Lavoratore Autonomo","M","22-25"
43,379,3,10,"Animazione","21-24","FullHD","3D",80,0,"Lavoratore Autonomo","M","22-25"
43,380,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Lavoratore Autonomo","M","22-25"
43,380,2,7,"Indipendenti","21-24","4K","3D",40,1,"Lavoratore Autonomo","M","22-25"
43,380,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Lavoratore Autonomo","M","22-25"
43,381,1,4,"Animazione","21-24","4K","IMAX",40,1,"Lavoratore Autonomo","M","22-25"
43,381,2,7,"Animazione","15-19","4K","Standard",40,0,"Lavoratore Autonomo","M","22-25"
43,381,3,4,"Animazione","15-19","4K","3D",60,0,"Lavoratore Autonomo","M","22-25"
43,382,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Lavoratore Autonomo","M","22-25"
43,382,2,7,"Commerciali","21-24","FullHD","Standard",80,1,"Lavoratore Autonomo","M","22-25"
43,382,3,7,"Indipendenti","21-24","FullHD","3D",40,0,"Lavoratore Autonomo","M","22-25"
43,383,1,7,"Commerciali","21-24","4K","Standard",80,1,"Lavoratore Autonomo","M","22-25"
43,383,2,10,"Indipendenti","9-13","FullHD","IMAX",40,0,"Lavoratore Autonomo","M","22-25"
43,383,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Lavoratore Autonomo","M","22-25"
43,384,1,10,"Animazione","21-24","FullHD","3D",80,0,"Lavoratore Autonomo","M","22-25"
43,384,2,10,"Animazione","9-13","4K","Standard",60,0,"Lavoratore Autonomo","M","22-25"
43,384,3,7,"Animazione","15-19","FullHD","Standard",40,1,"Lavoratore Autonomo","M","22-25"
43,385,1,10,"Animazione","9-13","FullHD","Standard",60,1,"Lavoratore Autonomo","M","22-25"
43,385,2,10,"Commerciali","15-19","FullHD","3D",40,0,"Lavoratore Autonomo","M","22-25"
43,385,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Lavoratore Autonomo","M","22-25"
43,386,1,10,"Commerciali","15-19","4K","3D",40,0,"Lavoratore Autonomo","M","22-25"
43,386,2,4,"Indipendenti","21-24","FullHD","Standard",60,1,"Lavoratore Autonomo","M","22-25"
43,386,3,7,"Commerciali","9-13","4K","3D",60,0,"Lavoratore Autonomo","M","22-25"
43,387,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Lavoratore Autonomo","M","22-25"
43,387,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Lavoratore Autonomo","M","22-25"
43,387,3,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Autonomo","M","22-25"
44,388,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Lavoratore Autonomo","M","22-25"
44,388,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Lavoratore Autonomo","M","22-25"
44,388,3,10,"Animazione","21-24","FullHD","3D",80,0,"Lavoratore Autonomo","M","22-25"
44,389,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Lavoratore Autonomo","M","22-25"
44,389,2,7,"Indipendenti","21-24","4K","3D",40,1,"Lavoratore Autonomo","M","22-25"
44,389,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Lavoratore Autonomo","M","22-25"
44,390,1,4,"Animazione","21-24","4K","IMAX",40,1,"Lavoratore Autonomo","M","22-25"
44,390,2,7,"Animazione","15-19","4K","Standard",40,0,"Lavoratore Autonomo","M","22-25"
44,390,3,4,"Animazione","15-19","4K","3D",60,0,"Lavoratore Autonomo","M","22-25"
44,391,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Lavoratore Autonomo","M","22-25"
44,391,2,7,"Commerciali","21-24","FullHD","Standard",80,1,"Lavoratore Autonomo","M","22-25"
44,391,3,7,"Indipendenti","21-24","FullHD","3D",40,0,"Lavoratore Autonomo","M","22-25"
44,392,1,7,"Commerciali","21-24","4K","Standard",80,1,"Lavoratore Autonomo","M","22-25"
44,392,2,10,"Indipendenti","9-13","FullHD","IMAX",40,0,"Lavoratore Autonomo","M","22-25"
44,392,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Lavoratore Autonomo","M","22-25"
44,393,1,10,"Animazione","21-24","FullHD","3D",80,0,"Lavoratore Autonomo","M","22-25"
44,393,2,10,"Animazione","9-13","4K","Standard",60,0,"Lavoratore Autonomo","M","22-25"
44,393,3,7,"Animazione","15-19","FullHD","Standard",40,1,"Lavoratore Autonomo","M","22-25"
44,394,1,10,"Animazione","9-13","FullHD","Standard",60,1,"Lavoratore Autonomo","M","22-25"
44,394,2,10,"Commerciali","15-19","FullHD","3D",40,0,"Lavoratore Autonomo","M","22-25"
44,394,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Lavoratore Autonomo","M","22-25"
44,395,1,10,"Commerciali","15-19","4K","3D",40,0,"Lavoratore Autonomo","M","22-25"
44,395,2,4,"Indipendenti","21-24","FullHD","Standard",60,1,"Lavoratore Autonomo","M","22-25"
44,395,3,7,"Commerciali","9-13","4K","3D",60,0,"Lavoratore Autonomo","M","22-25"
44,396,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Lavoratore Autonomo","M","22-25"
44,396,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Lavoratore Autonomo","M","22-25"
44,396,3,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Autonomo","M","22-25"
45,397,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Lavoratore Dipendente","F","22-25"
45,397,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Lavoratore Dipendente","F","22-25"
45,397,3,10,"Animazione","21-24","FullHD","3D",80,0,"Lavoratore Dipendente","F","22-25"
45,398,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Lavoratore Dipendente","F","22-25"
45,398,2,7,"Indipendenti","21-24","4K","3D",40,1,"Lavoratore Dipendente","F","22-25"
45,398,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Lavoratore Dipendente","F","22-25"
45,399,1,4,"Animazione","21-24","4K","IMAX",40,1,"Lavoratore Dipendente","F","22-25"
45,399,2,7,"Animazione","15-19","4K","Standard",40,0,"Lavoratore Dipendente","F","22-25"
45,399,3,4,"Animazione","15-19","4K","3D",60,0,"Lavoratore Dipendente","F","22-25"
45,400,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Lavoratore Dipendente","F","22-25"
45,400,2,7,"Commerciali","21-24","FullHD","Standard",80,1,"Lavoratore Dipendente","F","22-25"
45,400,3,7,"Indipendenti","21-24","FullHD","3D",40,0,"Lavoratore Dipendente","F","22-25"
45,401,1,7,"Commerciali","21-24","4K","Standard",80,1,"Lavoratore Dipendente","F","22-25"
45,401,2,10,"Indipendenti","9-13","FullHD","IMAX",40,0,"Lavoratore Dipendente","F","22-25"
45,401,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Lavoratore Dipendente","F","22-25"
45,402,1,10,"Animazione","21-24","FullHD","3D",80,1,"Lavoratore Dipendente","F","22-25"
45,402,2,10,"Animazione","9-13","4K","Standard",60,0,"Lavoratore Dipendente","F","22-25"
45,402,3,7,"Animazione","15-19","FullHD","Standard",40,0,"Lavoratore Dipendente","F","22-25"
45,403,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Lavoratore Dipendente","F","22-25"
45,403,2,10,"Commerciali","15-19","FullHD","3D",40,1,"Lavoratore Dipendente","F","22-25"
45,403,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Lavoratore Dipendente","F","22-25"
45,404,1,10,"Commerciali","15-19","4K","3D",40,0,"Lavoratore Dipendente","F","22-25"
45,404,2,4,"Indipendenti","21-24","FullHD","Standard",60,1,"Lavoratore Dipendente","F","22-25"
45,404,3,7,"Commerciali","9-13","4K","3D",60,0,"Lavoratore Dipendente","F","22-25"
45,405,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Lavoratore Dipendente","F","22-25"
45,405,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Lavoratore Dipendente","F","22-25"
45,405,3,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Dipendente","F","22-25"
46,406,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Lavoratore Autonomo","M","26-30"
46,406,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Lavoratore Autonomo","M","26-30"
46,406,3,10,"Animazione","21-24","FullHD","3D",80,0,"Lavoratore Autonomo","M","26-30"
46,407,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Lavoratore Autonomo","M","26-30"
46,407,2,7,"Indipendenti","21-24","4K","3D",40,1,"Lavoratore Autonomo","M","26-30"
46,407,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Lavoratore Autonomo","M","26-30"
46,408,1,4,"Animazione","21-24","4K","IMAX",40,1,"Lavoratore Autonomo","M","26-30"
46,408,2,7,"Animazione","15-19","4K","Standard",40,0,"Lavoratore Autonomo","M","26-30"
46,408,3,4,"Animazione","15-19","4K","3D",60,0,"Lavoratore Autonomo","M","26-30"
46,409,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Lavoratore Autonomo","M","26-30"
46,409,2,7,"Commerciali","21-24","FullHD","Standard",80,1,"Lavoratore Autonomo","M","26-30"
46,409,3,7,"Indipendenti","21-24","FullHD","3D",40,0,"Lavoratore Autonomo","M","26-30"
46,410,1,7,"Commerciali","21-24","4K","Standard",80,1,"Lavoratore Autonomo","M","26-30"
46,410,2,10,"Indipendenti","9-13","FullHD","IMAX",40,0,"Lavoratore Autonomo","M","26-30"
46,410,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Lavoratore Autonomo","M","26-30"
46,411,1,10,"Animazione","21-24","FullHD","3D",80,1,"Lavoratore Autonomo","M","26-30"
46,411,2,10,"Animazione","9-13","4K","Standard",60,0,"Lavoratore Autonomo","M","26-30"
46,411,3,7,"Animazione","15-19","FullHD","Standard",40,0,"Lavoratore Autonomo","M","26-30"
46,412,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Lavoratore Autonomo","M","26-30"
46,412,2,10,"Commerciali","15-19","FullHD","3D",40,1,"Lavoratore Autonomo","M","26-30"
46,412,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Lavoratore Autonomo","M","26-30"
46,413,1,10,"Commerciali","15-19","4K","3D",40,0,"Lavoratore Autonomo","M","26-30"
46,413,2,4,"Indipendenti","21-24","FullHD","Standard",60,1,"Lavoratore Autonomo","M","26-30"
46,413,3,7,"Commerciali","9-13","4K","3D",60,0,"Lavoratore Autonomo","M","26-30"
46,414,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Lavoratore Autonomo","M","26-30"
46,414,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Lavoratore Autonomo","M","26-30"
46,414,3,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Autonomo","M","26-30"
47,415,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","F","22-25"
47,415,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Studente","F","22-25"
47,415,3,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","F","22-25"
47,416,1,4,"Commerciali","15-19","FullHD","IMAX",80,1,"Studente","F","22-25"
47,416,2,7,"Indipendenti","21-24","4K","3D",40,0,"Studente","F","22-25"
47,416,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","F","22-25"
47,417,1,4,"Animazione","21-24","4K","IMAX",40,0,"Studente","F","22-25"
47,417,2,7,"Animazione","15-19","4K","Standard",40,1,"Studente","F","22-25"
47,417,3,4,"Animazione","15-19","4K","3D",60,0,"Studente","F","22-25"
47,418,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","F","22-25"
47,418,2,7,"Commerciali","21-24","FullHD","Standard",80,1,"Studente","F","22-25"
47,418,3,7,"Indipendenti","21-24","FullHD","3D",40,0,"Studente","F","22-25"
47,419,1,7,"Commerciali","21-24","4K","Standard",80,0,"Studente","F","22-25"
47,419,2,10,"Indipendenti","9-13","FullHD","IMAX",40,0,"Studente","F","22-25"
47,419,3,4,"Commerciali","9-13","FullHD","Standard",40,1,"Studente","F","22-25"
47,420,1,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","F","22-25"
47,420,2,10,"Animazione","9-13","4K","Standard",60,1,"Studente","F","22-25"
47,420,3,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","F","22-25"
47,421,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","F","22-25"
47,421,2,10,"Commerciali","15-19","FullHD","3D",40,1,"Studente","F","22-25"
47,421,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","F","22-25"
47,422,1,10,"Commerciali","15-19","4K","3D",40,0,"Studente","F","22-25"
47,422,2,4,"Indipendenti","21-24","FullHD","Standard",60,0,"Studente","F","22-25"
47,422,3,7,"Commerciali","9-13","4K","3D",60,1,"Studente","F","22-25"
47,423,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Studente","F","22-25"
47,423,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Studente","F","22-25"
47,423,3,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","22-25"
48,424,1,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Disoccupato","M","26-30"
48,424,2,7,"Indipendenti","15-19","4K","IMAX",60,1,"Disoccupato","M","26-30"
48,424,3,10,"Animazione","21-24","FullHD","3D",80,0,"Disoccupato","M","26-30"
48,425,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Disoccupato","M","26-30"
48,425,2,7,"Indipendenti","21-24","4K","3D",40,1,"Disoccupato","M","26-30"
48,425,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Disoccupato","M","26-30"
48,426,1,4,"Animazione","21-24","4K","IMAX",40,1,"Disoccupato","M","26-30"
48,426,2,7,"Animazione","15-19","4K","Standard",40,0,"Disoccupato","M","26-30"
48,426,3,4,"Animazione","15-19","4K","3D",60,0,"Disoccupato","M","26-30"
48,427,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Disoccupato","M","26-30"
48,427,2,7,"Commerciali","21-24","FullHD","Standard",80,0,"Disoccupato","M","26-30"
48,427,3,7,"Indipendenti","21-24","FullHD","3D",40,1,"Disoccupato","M","26-30"
48,428,1,7,"Commerciali","21-24","4K","Standard",80,1,"Disoccupato","M","26-30"
48,428,2,10,"Indipendenti","9-13","FullHD","IMAX",40,0,"Disoccupato","M","26-30"
48,428,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Disoccupato","M","26-30"
48,429,1,10,"Animazione","21-24","FullHD","3D",80,1,"Disoccupato","M","26-30"
48,429,2,10,"Animazione","9-13","4K","Standard",60,0,"Disoccupato","M","26-30"
48,429,3,7,"Animazione","15-19","FullHD","Standard",40,0,"Disoccupato","M","26-30"
48,430,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Disoccupato","M","26-30"
48,430,2,10,"Commerciali","15-19","FullHD","3D",40,0,"Disoccupato","M","26-30"
48,430,3,10,"Indipendenti","15-19","4K","Standard",80,1,"Disoccupato","M","26-30"
48,431,1,10,"Commerciali","15-19","4K","3D",40,0,"Disoccupato","M","26-30"
48,431,2,4,"Indipendenti","21-24","FullHD","Standard",60,1,"Disoccupato","M","26-30"
48,431,3,7,"Commerciali","9-13","4K","3D",60,0,"Disoccupato","M","26-30"
48,432,1,4,"Commerciali","9-13","FullHD","Standard",40,0,"Disoccupato","M","26-30"
48,432,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Disoccupato","M","26-30"
48,432,3,7,"Animazione","9-13","4K","IMAX",80,1,"Disoccupato","M","26-30"
49,433,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","M","22-25"
49,433,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Studente","M","22-25"
49,433,3,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","22-25"
49,434,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","22-25"
49,434,2,7,"Indipendenti","21-24","4K","3D",40,1,"Studente","M","22-25"
49,434,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","22-25"
49,435,1,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","M","22-25"
49,435,2,7,"Animazione","15-19","4K","Standard",40,0,"Studente","M","22-25"
49,435,3,4,"Animazione","15-19","4K","3D",60,0,"Studente","M","22-25"
49,436,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","M","22-25"
49,436,2,7,"Commerciali","21-24","FullHD","Standard",80,1,"Studente","M","22-25"
49,436,3,7,"Indipendenti","21-24","FullHD","3D",40,0,"Studente","M","22-25"
49,437,1,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","M","22-25"
49,437,2,10,"Indipendenti","9-13","FullHD","IMAX",40,0,"Studente","M","22-25"
49,437,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Studente","M","22-25"
49,438,1,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","22-25"
49,438,2,10,"Animazione","9-13","4K","Standard",60,0,"Studente","M","22-25"
49,438,3,7,"Animazione","15-19","FullHD","Standard",40,1,"Studente","M","22-25"
49,439,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","22-25"
49,439,2,10,"Commerciali","15-19","FullHD","3D",40,0,"Studente","M","22-25"
49,439,3,10,"Indipendenti","15-19","4K","Standard",80,1,"Studente","M","22-25"
49,440,1,10,"Commerciali","15-19","4K","3D",40,0,"Studente","M","22-25"
49,440,2,4,"Indipendenti","21-24","FullHD","Standard",60,1,"Studente","M","22-25"
49,440,3,7,"Commerciali","9-13","4K","3D",60,0,"Studente","M","22-25"
49,441,1,4,"Commerciali","9-13","FullHD","Standard",40,0,"Studente","M","22-25"
49,441,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Studente","M","22-25"
49,441,3,7,"Animazione","9-13","4K","IMAX",80,1,"Studente","M","22-25"
50,442,1,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Lavoratore Dipendente","M","26-30"
50,442,2,7,"Indipendenti","15-19","4K","IMAX",60,0,"Lavoratore Dipendente","M","26-30"
50,442,3,10,"Animazione","21-24","FullHD","3D",80,0,"Lavoratore Dipendente","M","26-30"
50,443,1,4,"Commerciali","15-19","FullHD","IMAX",80,1,"Lavoratore Dipendente","M","26-30"
50,443,2,7,"Indipendenti","21-24","4K","3D",40,0,"Lavoratore Dipendente","M","26-30"
50,443,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Lavoratore Dipendente","M","26-30"
50,444,1,4,"Animazione","21-24","4K","IMAX",40,1,"Lavoratore Dipendente","M","26-30"
50,444,2,7,"Animazione","15-19","4K","Standard",40,0,"Lavoratore Dipendente","M","26-30"
50,444,3,4,"Animazione","15-19","4K","3D",60,0,"Lavoratore Dipendente","M","26-30"
50,445,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Lavoratore Dipendente","M","26-30"
50,445,2,7,"Commerciali","21-24","FullHD","Standard",80,1,"Lavoratore Dipendente","M","26-30"
50,445,3,7,"Indipendenti","21-24","FullHD","3D",40,0,"Lavoratore Dipendente","M","26-30"
50,446,1,7,"Commerciali","21-24","4K","Standard",80,1,"Lavoratore Dipendente","M","26-30"
50,446,2,10,"Indipendenti","9-13","FullHD","IMAX",40,0,"Lavoratore Dipendente","M","26-30"
50,446,3,4,"Commerciali","9-13","FullHD","Standard",40,0,"Lavoratore Dipendente","M","26-30"
50,447,1,10,"Animazione","21-24","FullHD","3D",80,1,"Lavoratore Dipendente","M","26-30"
50,447,2,10,"Animazione","9-13","4K","Standard",60,0,"Lavoratore Dipendente","M","26-30"
50,447,3,7,"Animazione","15-19","FullHD","Standard",40,0,"Lavoratore Dipendente","M","26-30"
50,448,1,10,"Animazione","9-13","FullHD","Standard",60,0,"Lavoratore Dipendente","M","26-30"
50,448,2,10,"Commerciali","15-19","FullHD","3D",40,1,"Lavoratore Dipendente","M","26-30"
50,448,3,10,"Indipendenti","15-19","4K","Standard",80,0,"Lavoratore Dipendente","M","26-30"
50,449,1,10,"Commerciali","15-19","4K","3D",40,1,"Lavoratore Dipendente","M","26-30"
50,449,2,4,"Indipendenti","21-24","FullHD","Standard",60,0,"Lavoratore Dipendente","M","26-30"
50,449,3,7,"Commerciali","9-13","4K","3D",60,0,"Lavoratore Dipendente","M","26-30"
50,450,1,4,"Commerciali","9-13","FullHD","Standard",40,1,"Lavoratore Dipendente","M","26-30"
50,450,2,7,"Animazione","9-13","FullHD","IMAX",80,0,"Lavoratore Dipendente","M","26-30"
50,450,3,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Dipendente","M","26-30"
51,451,1,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Studente","M","26-30"
51,451,2,7,"Indipendenti","15-19","4K","IMAX",60,1,"Studente","M","26-30"
51,451,3,10,"Animazione","21-24","FullHD","3D",80,0,"Studente","M","26-30"
51,452,1,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","26-30"
51,452,2,7,"Indipendenti","21-24","4K","3D",40,1,"Studente","M","26-30"
51,452,3,10,"Animazione","9-13","FullHD","Standard",60,0,"Studente","M","26-30"
51,453,1,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","M","26-30"
51,453,2,7,"Animazione","15-19","4K","Standard",40,0,"Studente","M","26-30"
51,453,3,4,"Animazione","15-19","4K","3D",60,0,"Studente","M","26-30"
51,454,1,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","M","26-30"
51,454,2,7,"Commerciali","21-24","FullHD","Standard",80,0,"Studente","M","26-30"
51,454,3,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","M","26-30"
51,455,1,7,"Commerciali","21-24","4K","Standard",80,0,"Studente","M","26-30"
